signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.22.user.yetenaweg.post.1061,1447066276,yetenaweg,1061,"የጤና ወግ  🔴የራስ ምታት🔴 በሚል ርዕስ በቴሌግራም ቀጥታ ስርጭት ውይይት ይዞላችሁ መጥቷል።

⚡️ለራስ ምታት መከሰት ወይም መባባስ አስተዋጽኦ ከሚያደርጉ ነገሮች መካከል: ጭንቀት፣ የሆርሞን ለውጦች፣ አንድ አንድ የምግብ አይነቶች፣ የእንቅልፍ መዛባት እና አካላዊ ምክንያቶች እንደ ደካማ አቀማመጥ የተወሰኑት ናቸው።

🗣እንግዳችን:
     ዶ/ር ፍቅሩ ፀሀይነህ (የአ.አ የነርቭ ህክምና ረዳት ፕሮፌሰር ፣ የቀድሞ የነርቭ ህክምና ክፍል ሃላፊ) 

🗓እሁድ ግንቦት 18 2016

⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ)

💥ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

👉የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncBxMyODVh",የጤና ወግ 🔴የራስ ምታት🔴 በሚል ርዕስ በቴሌግራም ቀጥታ ስርጭት ውይይት ይዞላችሁ መጥቷል። ⚡️ለራስ ምታት መከሰት ወይም መባባስ አስተዋጽኦ ከሚያደርጉ ነገሮች መካከል: ጭንቀት፣ የሆርሞን ለውጦች፣ አንድ አንድ የምግብ አይነቶች፣ የእንቅልፍ መዛባት እና አካላዊ ምክንያቶች እንደ ደካማ አቀማመጥ የተወሰኑት ናቸው። 🗣እንግዳችን: ዶ/ር ፍቅሩ ፀሀይነህ (የአ.አ የነርቭ ህክምና ረዳት ፕሮፌሰር ፣ የቀድሞ የነርቭ ህክምና ክፍል ሃላፊ) 🗓እሁድ ግንቦት 18 2016 ⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ) 💥ውይይቱን ለመቀላቀል እዚህ ይጫኑ 👇👇👇👇👇👇👇👇 https://t.me/yetenaweg?livestream 👉የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncBxMyODVh,2024-05-23 05:12:24+00:00,https://t.me/yetenaweg/1061,,,3051,1,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.25.user.yetenaweg.post.1058,1447066276,yetenaweg,1058,ተጀምሯል !!,ተጀምሯል !!,2024-05-19 14:59:23+00:00,https://t.me/yetenaweg/1058,,,2745,0,0,0,,,,,,,1,1037,https://t.me/yetenaweg/1037,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.27.user.yetenaweg.post.1056,1447066276,yetenaweg,1056,,,2024-05-18 07:43:59+00:00,https://t.me/yetenaweg/1056,,,2847,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.28.user.yetenaweg.post.1055,1447066276,yetenaweg,1055,"Weekend with Yetena Weg! 🌟

Join us for two informative sessions

CME - ""PSYCHIATRIC EMERGENCIES"" 

🕔 Time: 6:00 PM EAT
📆 Date: Saturday May 18

🔗 https://us02web.zoom.us/webinar/register/WN_G3Ig_sFpRZCaVXcrpXjdkg#/registration

 

Telegram Live  - "" ትኩሳት ያለው ልጅ”
🗓እሁድ ግንቦት 11 2016

⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ)

💥ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇

https://t.me/yetenaweg?livestream

Let's come together and learn. 

Don't miss out on the opportunity to gain valuable insights and advice —mark your calendars and invite your community!","Weekend with Yetena Weg! 🌟 Join us for two informative sessions CME - ""PSYCHIATRIC EMERGENCIES"" 🕔 Time: 6:00 PM EAT 📆 Date: Saturday May 18 🔗 https://us02web.zoom.us/webinar/register/WN_G3Ig_sFpRZCaVXcrpXjdkg#/registration Telegram Live - "" ትኩሳት ያለው ልጅ” 🗓እሁድ ግንቦት 11 2016 ⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ) 💥ውይይቱን ለመቀላቀል እዚህ ይጫኑ 👇👇👇👇👇👇👇👇 https://t.me/yetenaweg?livestream Let's come together and learn. Don't miss out on the opportunity to gain valuable insights and advice —mark your calendars and invite your community!",2024-05-18 07:43:58+00:00,https://t.me/yetenaweg/1055,,,2703,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.29.user.yetenaweg.post.1054,1447066276,yetenaweg,1054,,,2024-05-17 13:58:27+00:00,https://t.me/yetenaweg/1054,,,2364,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.30.user.yetenaweg.post.1053,1447066276,yetenaweg,1053,,,2024-05-17 13:58:26+00:00,https://t.me/yetenaweg/1053,,,2677,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.31.user.yetenaweg.post.1052,1447066276,yetenaweg,1052,,,2024-05-17 13:58:26+00:00,https://t.me/yetenaweg/1052,,,2229,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.32.user.yetenaweg.post.1051,1447066276,yetenaweg,1051,,,2024-05-17 13:58:25+00:00,https://t.me/yetenaweg/1051,,,1972,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.33.user.yetenaweg.post.1050,1447066276,yetenaweg,1050,,,2024-05-17 13:58:25+00:00,https://t.me/yetenaweg/1050,,,1988,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.34.user.yetenaweg.post.1049,1447066276,yetenaweg,1049,"የደም ግፊት መጨመር እና የጤና መዘዞቹ!

✍✍ የደም ግፊት መጨመር በደም ወሳጅ ቧንቧዎች ውስጥ ያለውን የደም ግፊት በቋሚነት ከፍ ያለ እንዲሆን እና  በልብ ላይ ተጨማሪ ጫና በመፍጠር ለልብ ህመም እና ለስትሮክ የመጋለጥ እድልን ይጨምራል።


👉 የአለም የደም ግፊት ቀን በየአመቱ በፈረንጆች አቆጣጠር ግንቦት 17 ይከበራል።  

👉የዘንድሮው  ""የደም ግፊትዎን በትክክል ይለኩ፣ ይቆጣጠሩ ፣ረጅም እድሜ ይኑሩ።""  በሚል መሪ ቃል ታስቦ ይውላል።

💥 ስለ ደም ግፊት  ዝርዝር መረጃዎች ለማግኘት እዚህ ይጫኑ http://yetenaweg.com","የደም ግፊት መጨመር እና የጤና መዘዞቹ! ✍✍ የደም ግፊት መጨመር በደም ወሳጅ ቧንቧዎች ውስጥ ያለውን የደም ግፊት በቋሚነት ከፍ ያለ እንዲሆን እና በልብ ላይ ተጨማሪ ጫና በመፍጠር ለልብ ህመም እና ለስትሮክ የመጋለጥ እድልን ይጨምራል። 👉 የአለም የደም ግፊት ቀን በየአመቱ በፈረንጆች አቆጣጠር ግንቦት 17 ይከበራል። 👉የዘንድሮው ""የደም ግፊትዎን በትክክል ይለኩ፣ ይቆጣጠሩ ፣ረጅም እድሜ ይኑሩ።"" በሚል መሪ ቃል ታስቦ ይውላል። 💥 ስለ ደም ግፊት ዝርዝር መረጃዎች ለማግኘት እዚህ ይጫኑ http://yetenaweg.com",2024-05-17 13:58:24+00:00,https://t.me/yetenaweg/1049,,,1782,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.35.user.yetenaweg.post.1042,1447066276,yetenaweg,1042,,,2024-05-16 04:40:50+00:00,https://t.me/yetenaweg/1042,,,2015,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.36.user.yetenaweg.post.1041,1447066276,yetenaweg,1041,,,2024-05-16 04:40:50+00:00,https://t.me/yetenaweg/1041,,,2128,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.37.user.yetenaweg.post.1040,1447066276,yetenaweg,1040,,,2024-05-16 04:40:49+00:00,https://t.me/yetenaweg/1040,,,1938,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.38.user.yetenaweg.post.1039,1447066276,yetenaweg,1039,የጤና ወግ የዓለም አቀፍ የተደራሽነት ቀንን ስለ ቴክኖሎጂና ዲጂታል ተደራሽነት እያሰብን አብረን እንድናከብር ይጋብዝዎታል።,የጤና ወግ የዓለም አቀፍ የተደራሽነት ቀንን ስለ ቴክኖሎጂና ዲጂታል ተደራሽነት እያሰብን አብረን እንድናከብር ይጋብዝዎታል።,2024-05-16 04:40:48+00:00,https://t.me/yetenaweg/1039,,,1799,0,0,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.39.user.yetenaweg.post.1038,1447066276,yetenaweg,1038,,,2024-05-14 11:05:55+00:00,https://t.me/yetenaweg/1038,,,2105,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.40.user.yetenaweg.post.1037,1447066276,yetenaweg,1037,"🔥በዚህ እሁድ በቴሌግራም ቀጥታ ስርጭት ትኩሳት ያለው ልጅ በሚል ርዕስ በምናደርገው ውይይት ይቀላቀሉን።

♨️ትኩሳት ከመደበኛው ክልል በላይ የሰውነት ሙቀት መጨመር ሲሆን ኢንፌክሽኖችን ለመዋጋት እና የሰውነትን በሽታ የመከላከል ስርዓትን ለማነቃቃት የሰውነት ተፈጥሯዊ ምላሽ ነው።

🗣እንግዳችን:
👉ዶ/ር ጡረኝ አሰፋ (የህፃናት ስፔሻሊስት ሃኪም እና የህፃናት ኢንፌክሸስ በሽታዎች ፌሎ) 

🗓እሁድ ግንቦት 11 2016

⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ)

💥ውይይቱን ለመቀላቀል እዚህ ይጫኑ 
👇👇👇👇👇👇👇👇
https://t.me/yetenaweg?livestream

👉የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncBxMyODVh",🔥በዚህ እሁድ በቴሌግራም ቀጥታ ስርጭት ትኩሳት ያለው ልጅ በሚል ርዕስ በምናደርገው ውይይት ይቀላቀሉን። ♨️ትኩሳት ከመደበኛው ክልል በላይ የሰውነት ሙቀት መጨመር ሲሆን ኢንፌክሽኖችን ለመዋጋት እና የሰውነትን በሽታ የመከላከል ስርዓትን ለማነቃቃት የሰውነት ተፈጥሯዊ ምላሽ ነው። 🗣እንግዳችን: 👉ዶ/ር ጡረኝ አሰፋ (የህፃናት ስፔሻሊስት ሃኪም እና የህፃናት ኢንፌክሸስ በሽታዎች ፌሎ) 🗓እሁድ ግንቦት 11 2016 ⏰ከምሽቱ 12 ሰዓት (በኢትዮጵያ) 💥ውይይቱን ለመቀላቀል እዚህ ይጫኑ 👇👇👇👇👇👇👇👇 https://t.me/yetenaweg?livestream 👉የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ: https://t.me/+dl4juoncBxMyODVh,2024-05-14 11:05:55+00:00,https://t.me/yetenaweg/1037,,,2207,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
